date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:47:38	3820/3820	---M--	200	added ('OK')	image/png	etag:%22f348e6d745fcfe0346f867b0ac1277dd%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item137.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item137.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:38	4003/4003	---M--	200	added ('OK')	image/png	etag:%22ffd9c3818b5f3fbce06ec1452026f90e%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item138.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item138.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:38	3820/3820	---M--	200	added ('OK')	image/png	etag:%22f348e6d745fcfe0346f867b0ac1277dd%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item138.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item138.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:39	3145/3145	---M--	200	added ('OK')	image/png	etag:%2253f94044109a12199c33f60c34403c38%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item139.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item139.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:39	3324/3324	---M--	200	added ('OK')	image/png	etag:%22e912465c88627ac2c3313602ccd91f42%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item139.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item139.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:40	3145/3145	---M--	200	added ('OK')	image/png	etag:%2253f94044109a12199c33f60c34403c38%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item140.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item140.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:40	3324/3324	---M--	200	added ('OK')	image/png	etag:%22e912465c88627ac2c3313602ccd91f42%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item140.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item140.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:40	3145/3145	---M--	200	added ('OK')	image/png	etag:%2253f94044109a12199c33f60c34403c38%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item141.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item141.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:41	3324/3324	---M--	200	added ('OK')	image/png	etag:%22e912465c88627ac2c3313602ccd91f42%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item141.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item141.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:41	4005/4005	---M--	200	added ('OK')	image/png	etag:%2251c220a494d43f694cb42d8854922343%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item142.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item142.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:41	3759/3759	---M--	200	added ('OK')	image/png	etag:%2267c52ee89e9f50c2c62dd21115eabcf0%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item142.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item142.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:42	4005/4005	---M--	200	added ('OK')	image/png	etag:%2251c220a494d43f694cb42d8854922343%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item143.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item143.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:42	3759/3759	---M--	200	added ('OK')	image/png	etag:%2267c52ee89e9f50c2c62dd21115eabcf0%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item143.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item143.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:43	4005/4005	---M--	200	added ('OK')	image/png	etag:%2251c220a494d43f694cb42d8854922343%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item144.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item144.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:44	3759/3759	---M--	200	added ('OK')	image/png	etag:%2267c52ee89e9f50c2c62dd21115eabcf0%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item144.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item144.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:44	2351/2351	---M--	200	added ('OK')	image/png	etag:%2275692f602399eb4452b3322f4346bb1b%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item145.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item145.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:45	2351/2351	---M--	200	added ('OK')	image/png	etag:%2275692f602399eb4452b3322f4346bb1b%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item145.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item145.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:45	2225/2225	---M--	200	added ('OK')	image/png	etag:%228cf0b1516b87158d286c85791fc246c3%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item146.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item146.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:46	2225/2225	---M--	200	added ('OK')	image/png	etag:%228cf0b1516b87158d286c85791fc246c3%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item146.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item146.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:46	2470/2470	---M--	200	added ('OK')	image/png	etag:%227a70c2afd63da04860208e090183f851%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item147.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item147.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:46	2470/2470	---M--	200	added ('OK')	image/png	etag:%227a70c2afd63da04860208e090183f851%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item147.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item147.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:47	2828/2828	---M--	200	added ('OK')	image/png	etag:%2271018b5527cfceeb2ab453fbcf62591d%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item148.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/male/items/item148.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:47	2828/2828	---M--	200	added ('OK')	image/png	etag:%2271018b5527cfceeb2ab453fbcf62591d%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item148.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/hero/female/items/item148.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:47	2813/2813	---M--	200	added ('OK')	image/png	etag:%22cd26643bd955ad2fca122d93e4a8b11f%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item1.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item1.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:48	2941/2941	---M--	200	added ('OK')	image/png	etag:%22505796db3161e593bfef40a0e05fa30a%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item2.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item2.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:48	3274/3274	---M--	200	added ('OK')	image/png	etag:%2215038c7911bccc8bafafba6ab530d0d2%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item3.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item3.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:48	3013/3013	---M--	200	added ('OK')	image/png	etag:%223ce2240fdaee38f75c89e0826bb6531e%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item4.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item4.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:48	3217/3217	---M--	200	added ('OK')	image/png	etag:%22628f179b2c01002ea67104df92db7a9c%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item5.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item5.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:49	3618/3618	---M--	200	added ('OK')	image/png	etag:%220d73a02838e84933f1b98688c2bcd642%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item6.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item6.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:49	2919/2919	---M--	200	added ('OK')	image/png	etag:%22dde5828777eb22ab45dac1438a8cddfa%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item7.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item7.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:49	3043/3043	---M--	200	added ('OK')	image/png	etag:%22bb13aaa658b1e977ba160a70ab507cdb%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item8.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item8.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:49	3401/3401	---M--	200	added ('OK')	image/png	etag:%22baa4e015eacdbce63ee7694184a20435%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item9.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item9.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:50	3192/3192	---M--	200	added ('OK')	image/png	etag:%22209b3cb8ce017e0587a95f7839adc174%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item10.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item10.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:50	3286/3286	---M--	200	added ('OK')	image/png	etag:%22c700f0423fe6400a431b0392c37669d6%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item11.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item11.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:50	3425/3425	---M--	200	added ('OK')	image/png	etag:%22da4e6d7662d9d1a3422b3c76ae1530fe%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item12.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item12.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:50	2899/2899	---M--	200	added ('OK')	image/png	etag:%2247b2a5164aa37372d0079ba24cf7ec48%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item13.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item13.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:51	2984/2984	---M--	200	added ('OK')	image/png	etag:%225f515ef41da3ba444792f6751d8d2a21%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item14.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item14.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:51	3618/3618	---M--	200	added ('OK')	image/png	etag:%2268310df4e1ff8e7a99c3434808f07068%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item15.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item15.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:51	2065/2065	---M--	200	added ('OK')	image/png	etag:%227d0b703ab1cf0380ec628bf43582de4f%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item16.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item16.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:51	2095/2095	---M--	200	added ('OK')	image/png	etag:%22fba1373ba577f88bc355e522c0c96546%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item17.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item17.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:51	2095/2095	---M--	200	added ('OK')	image/png	etag:%22c45571bdc7028eb2628dc0616e70af1d%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item18.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item18.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:52	2186/2186	---M--	200	added ('OK')	image/png	etag:%22f391ac458d384a2e72a1d92984dce275%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item19.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item19.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:52	2090/2090	---M--	200	added ('OK')	image/png	etag:%22a72f4bc93f437b7efc76946006e4e9a9%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item20.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item20.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:52	2143/2143	---M--	200	added ('OK')	image/png	etag:%22ea50c40c6e88106de528215a6d1cdbed%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item21.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item21.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:52	2027/2027	---M--	200	added ('OK')	image/png	etag:%22ea1244c4c76939591efeb130f67fae75%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item22.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item22.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:53	2083/2083	---M--	200	added ('OK')	image/png	etag:%2220be01457ac03b96509adf9ea66bac1a%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item23.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item23.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:53	2121/2121	---M--	200	added ('OK')	image/png	etag:%2275d5c1e9afe8eb058f43bfc1ae1b4820%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item24.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item24.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:53	2034/2034	---M--	200	added ('OK')	image/png	etag:%2222ba8357905ea2ec18358a4259d3738e%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item25.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item25.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:54	2100/2100	---M--	200	added ('OK')	image/png	etag:%22be74e12e3485453ae21fa8c20f208bcc%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item26.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item26.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:54	2085/2085	---M--	200	added ('OK')	image/png	etag:%22e45d145eb6a7fa61de60ebcafec62e01%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item27.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item27.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:54	1555/1555	---M--	200	added ('OK')	image/png	etag:%2249120395f53f0acac8256e78ab8bb80a%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item28.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item28.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:54	1791/1791	---M--	200	added ('OK')	image/png	etag:%22c46cf5737b79f83b670a12fdaa318762%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item29.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item29.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:55	1907/1907	---M--	200	added ('OK')	image/png	etag:%22cf48d26c4aea6a66223d672288d0dfde%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item30.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item30.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:55	1611/1611	---M--	200	added ('OK')	image/png	etag:%220e766645774e83b98b40f3ad8547d17d%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item31.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item31.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:55	1905/1905	---M--	200	added ('OK')	image/png	etag:%2281ad217de888607b83836d255b58ca45%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item32.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item32.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:55	2087/2087	---M--	200	added ('OK')	image/png	etag:%222845ae07fd353032aae9485a9b4422f6%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item33.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item33.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
22:47:56	1951/1951	---M--	200	added ('OK')	image/png	etag:%22cc584262ef73c82cce4de45c00ff2bff%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item34.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/scenes/HeroV2/inventory/items/item34.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed3.css)
